,Latitude,Longitude,SiteCode,SiteName,servCode,servURL,geometry,Huc_Codes
5347,35.131198,-90.1327,LMRFC_Data:590980,590980,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-90.1327 35.131198),080101000703
5348,33.457401000000004,-92.4596,LMRFC_Data:492281,492281,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-92.45959999999999 33.457401),080402010205
5349,29.9015,-91.8924,LMRFC_Data:329021,329021,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-91.89239999999999 29.9015),080801030305
5350,31.554599,-92.15299999999999,LMRFC_Data:405549,405549,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-92.15299999999999 31.554599),080403040703
5351,33.699001,-93.8415,LMRFC_Data:492248,492248,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-93.8415 33.699001),111401091202
5352,34.702999,-89.2261,LMRFC_Data:580797,580797,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-89.2261 34.702999),080302010604
5353,31.1594,-89.4879,LMRFC_Data:414120,414120,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-89.4879 31.1594),031700070105
5354,35.818099,-83.4277,LMRFC_Data:701682,701682,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-83.4277 35.818099),060101070305
5355,35.892897999999995,-82.2263,LMRFC_Data:722118,722118,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-82.22629999999999 35.892898),060101080202
5356,35.1534,-91.13,LMRFC_Data:582453,582453,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-91.13 35.1534),080203020701
5357,35.9603,-84.8996,LMRFC_Data:688042,688042,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-84.89960000000001 35.9603),060102080203
5358,32.853698,-89.8853,LMRFC_Data:488942,488942,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-89.8853 32.853698),080602020401
5359,35.491401,-85.015,LMRFC_Data:665931,665931,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-85.015 35.491401),060200010201
5360,31.2898,-90.2066,LMRFC_Data:412401,412401,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-90.20659999999999 31.2898),
5361,34.127399,-86.1134,LMRFC_Data:591076,591076,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-86.1134 34.127399),060300010802
5362,30.256798999999997,-89.7764,LMRFC_Data:368193,368193,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-89.7764 30.256799),080902010306
5363,29.994199,-91.8266,LMRFC_Data:334125,334125,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-91.8266 29.994199),080801030401
5364,32.698101,-92.8744,LMRFC_Data:453153,453153,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-92.87439999999999 32.698101),080402060701
5365,31.1629,-89.6556,LMRFC_Data:412415,412415,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-89.65560000000001 31.1629),
5366,35.866901,-84.8461,LMRFC_Data:684642,684642,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-84.84610000000001 35.866901),060102010401
5367,35.7327,-91.4146,LMRFC_Data:606257,606257,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-91.41459999999999 35.7327),110100090305
5368,34.161097999999996,-93.3333,LMRFC_Data:517772,517772,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-93.33329999999999 34.161098),080401030803
5369,35.861999,-93.8134,LMRFC_Data:592596,592596,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-93.8134 35.861999),110100010103
5370,33.335601000000004,-90.9173,LMRFC_Data:500822,500822,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-90.9173 33.335601),080302071400
5371,32.553501000000004,-91.0196,LMRFC_Data:463403,463403,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-91.0196 32.553501),080301000300
5372,29.732999,-90.9206,LMRFC_Data:330747,330747,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-90.92059999999999 29.732999),080903020106
5373,33.931499,-91.314,LMRFC_Data:524623,524623,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-91.31399999999999 33.931499),080500020102
5374,35.127399,-83.9498,LMRFC_Data:664256,664256,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-83.9498 35.127399),060200020303
5375,30.043398999999997,-91.895,LMRFC_Data:335824,335824,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-91.895 30.043399),080801030305
5376,35.0951,-87.8924,LMRFC_Data:613142,613142,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-87.89239999999999 35.0951),060400010103
5377,30.9018,-90.242,LMRFC_Data:393692,393692,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-90.242 30.9018),
5378,31.133499,-90.9687,LMRFC_Data:397075,397075,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-90.9687 31.133499),080702020301
5379,29.8111,-91.7946,LMRFC_Data:325622,325622,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-91.7946 29.8111),080801030402
5380,32.063701,-89.3194,LMRFC_Data:458343,458343,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-89.3194 32.063701),031700040204
5381,29.561199,-92.3066,LMRFC_Data:308601,308601,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-92.3066 29.561199),080802020904
5382,31.4524,-88.7537,LMRFC_Data:436248,436248,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-88.75369999999999 31.4524),031700050801
5383,33.441897999999995,-92.3763,LMRFC_Data:492283,492283,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-92.3763 33.44189799999999),080402010206
5384,36.903499,-91.2479,LMRFC_Data:660685,660685,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-91.2479 36.903499),110100110208
5385,33.297901,-95.751,LMRFC_Data:459887,459887,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-95.751 33.297901),111403010208
5386,36.601001000000004,-82.4486,LMRFC_Data:749322,749322,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-82.4486 36.601001),060101010307
5387,35.804199,-91.2085,LMRFC_Data:611364,611364,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-91.2085 35.804199),110100130201
5388,33.055801,-89.6447,LMRFC_Data:500853,500853,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-89.6447 33.055801),080602010703
5389,34.024799,-92.9701,LMRFC_Data:514379,514379,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-92.9701 34.024799),080401020601
5390,35.313098,-86.8317,LMRFC_Data:635276,635276,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-86.8317 35.313098),060300040201
5391,30.0512,-91.9338,LMRFC_Data:335823,335823,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-91.93380000000001 30.0512),080801030303
5392,31.4454,-92.5178,LMRFC_Data:397036,397036,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-92.51779999999999 31.4454),111402070903
5393,32.996898,-91.584,LMRFC_Data:478696,478696,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-91.584 32.996898),080500010702
5394,30.997298999999998,-89.414,LMRFC_Data:407319,407319,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-89.414 30.997299),031700070302
5395,34.957298,-87.0665,LMRFC_Data:616563,616563,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-87.0665 34.957298),060300040401
5396,31.908898999999998,-88.6828,LMRFC_Data:458359,458359,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-88.6828 31.908899),031700020306
5397,35.738098,-93.0664,LMRFC_Data:592613,592613,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-93.0664 35.738098),110100050306
5398,31.9267,-91.6707,LMRFC_Data:427671,427671,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-91.6707 31.9267),080500011603
5399,37.0083,-81.5354,LMRFC_Data:779954,779954,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-81.5354 37.0083),060101010105
5400,36.7695,-90.5805,LMRFC_Data:660700,660700,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-90.5805 36.7695),110100070903
5401,36.814899,-81.4402,LMRFC_Data:773154,773154,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-81.4402 36.814899),060101020303
5402,30.7637,-91.9479,LMRFC_Data:369838,369838,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-91.9479 30.7637),080801020510
5403,31.5993,-92.0146,LMRFC_Data:408954,408954,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-92.0146 31.5993),080403040608
5404,35.320301,-90.8507,LMRFC_Data:592664,592664,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-90.8507 35.320301),080202050204
5405,29.986499,-90.1492,LMRFC_Data:351176,351176,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-90.14919999999999 29.986499),080902030103
5406,35.956001,-83.9883,LMRFC_Data:699968,699968,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-83.9883 35.956001),060102010202
5407,30.155,-93.4163,LMRFC_Data:327281,327281,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-93.41630000000001 30.155),080802060106
5408,33.218601,-91.7826,LMRFC_Data:487195,487195,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-91.7826 33.218601),080402050703
5409,32.8567,-89.5785,LMRFC_Data:492351,492351,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-89.57850000000001 32.8567),
5410,33.029201,-93.5242,LMRFC_Data:463342,463342,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-93.52419999999999 33.029201),111402050303
5411,34.0909,-93.3508,LMRFC_Data:514370,514370,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-93.35080000000001 34.0909),080401030801
5412,34.237998,-89.9694,LMRFC_Data:551867,551867,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-89.96939999999999 34.237998),080302030404
5413,36.2775,-88.8585,LMRFC_Data:655637,655637,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-88.85850000000001 36.2775),080102030503
5414,35.468799,-87.4241,LMRFC_Data:635262,635262,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-87.4241 35.468799),060400040104
5415,37.0181,-82.0312,LMRFC_Data:773140,773140,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-82.0312 37.0181),060102050401
5416,33.377899,-96.0805,LMRFC_Data:461580,461580,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-96.0805 33.377899),111403010103
5417,30.3556,-91.6873,LMRFC_Data:352837,352837,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-91.68729999999999 30.3556),080801010207
5418,34.627201,-86.1362,LMRFC_Data:613184,613184,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-86.1362 34.627201),060300010605
5419,36.638599,-89.4404,LMRFC_Data:665828,665828,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-89.4404 36.638599),080202010104
5420,30.685499,-91.389,LMRFC_Data:371553,371553,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-91.389 30.685499),080701000103
5421,33.3012,-89.4315,LMRFC_Data:514464,514464,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-89.4315 33.3012),080602010401
5422,36.283198999999996,-88.2422,LMRFC_Data:662454,662454,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-88.2422 36.283199),060400050602
5423,32.688098,-89.3286,LMRFC_Data:487255,487255,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-89.32859999999999 32.688098),
5424,32.7187,-94.9677,LMRFC_Data:437795,437795,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-94.96769999999999 32.7187),111403070104
5425,31.5976,-89.8133,LMRFC_Data:431119,431119,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-89.8133 31.5976),
5426,35.928199,-90.8929,LMRFC_Data:619875,619875,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-90.8929 35.928199),080203020303
5427,29.924699,-90.9878,LMRFC_Data:339249,339249,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-90.98779999999999 29.924699),080903010102
5428,29.532698999999997,-89.8796,LMRFC_Data:332475,332475,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-89.8796 29.532699),080903010511
5429,36.858798,-90.6465,LMRFC_Data:664100,664100,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-90.6465 36.858798),110100070902
5430,32.467098,-90.6139,LMRFC_Data:463413,463413,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-90.6139 32.467098),080602020705
5431,35.998001,-87.4055,LMRFC_Data:659072,659072,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-87.4055 35.998001),060400030703
5432,31.3733,-92.3271,LMRFC_Data:395340,395340,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-92.3271 31.3733),080403040502
5433,35.658798,-90.1449,LMRFC_Data:614790,614790,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-90.14490000000001 35.658798),080202031202
5434,36.298301,-93.7523,LMRFC_Data:613007,613007,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-93.75230000000001 36.298301),110100011104
5435,33.695899,-90.3656,LMRFC_Data:522945,522945,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-90.3656 33.695899),080302070700
5436,34.234199,-87.6214,LMRFC_Data:577434,577434,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-87.62139999999999 34.234199),031601100302
5437,35.402999,-91.8321,LMRFC_Data:587539,587539,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-91.8321 35.402999),110100140805
5438,32.335399,-92.6679,LMRFC_Data:437851,437851,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-92.6679 32.335399),080403030101
5439,29.8099,-93.2551,LMRFC_Data:311978,311978,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-93.2551 29.8099),080802060501
5440,33.2551,-92.9483,LMRFC_Data:478663,478663,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-92.9483 33.2551),080402010401
5441,30.1131,-93.1821,LMRFC_Data:327287,327287,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-93.18210000000001 30.1131),080802060202
5442,31.0937,-89.2137,LMRFC_Data:414127,414127,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-89.2137 31.0937),031700070201
5443,29.5771,-90.0699,LMRFC_Data:332470,332470,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-90.0699 29.5771),080903010409
5444,32.315399,-93.78,LMRFC_Data:427619,427619,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-93.78 32.315399),111402060107
5445,33.672599,-92.0504,LMRFC_Data:505897,505897,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-92.0504 33.672599),080402040306
5446,29.615999,-90.7102,LMRFC_Data:327351,327351,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-90.7102 29.615999),080903020501
5447,37.0713,-91.5285,LMRFC_Data:665781,665781,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-91.52849999999999 37.0713),110100080208
5448,36.250801,-83.556,LMRFC_Data:718685,718685,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-83.556 36.250801),060101040301
5449,32.160999,-93.0953,LMRFC_Data:425935,425935,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-93.09529999999999 32.160999),111402090303
5450,33.376201,-92.6121,LMRFC_Data:487175,487175,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-92.6121 33.376201),080402010409
5451,32.372699,-92.8717,LMRFC_Data:437846,437846,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-92.8717 32.372699),080403030204
5452,30.5093,-90.5692,LMRFC_Data:371574,371574,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-90.5692 30.5093),080702030302
5453,32.5522,-88.7641,LMRFC_Data:487269,487269,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-88.7641 32.5522),031700010403
5454,33.146198,-95.6945,LMRFC_Data:453085,453085,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-95.69450000000001 33.146198),111403030101
5455,35.183101,-91.8495,LMRFC_Data:577334,577334,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-91.84950000000001 35.183101),080203010204
5456,29.917999,-89.5534,LMRFC_Data:354593,354593,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-89.5534 29.917999),080902030400
5457,32.388801,-90.4221,LMRFC_Data:461717,461717,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-90.4221 32.388801),080602020803
5458,34.463699,-94.0577,LMRFC_Data:526259,526259,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-94.0577 34.463699),080401010104
5459,31.5608,-89.6549,LMRFC_Data:431123,431123,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-89.6549 31.5608),031700040604
5460,33.3623,-95.6952,LMRFC_Data:463290,463290,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-95.6952 33.3623),111403010207
5461,31.853599,-91.139,LMRFC_Data:429385,429385,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-91.139 31.853599),080601000301
5462,32.7858,-89.1211,LMRFC_Data:494063,494063,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-89.1211 32.7858),
5463,36.483699,-81.8672,LMRFC_Data:752737,752737,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-81.8672 36.483699),060101030103
5464,30.5261,-88.8145,LMRFC_Data:392028,392028,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-88.8145 30.5261),031700090402
5465,36.278701,-87.9123,LMRFC_Data:665863,665863,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-87.9123 36.278701),060400050302
5466,30.9087,-90.1142,LMRFC_Data:395396,395396,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-90.1142 30.9087),
5467,35.475101,-85.3537,LMRFC_Data:660821,660821,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-85.3537 35.475101),060200040106
5468,30.917699,-90.1534,LMRFC_Data:395395,395395,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-90.1534 30.917699),
5469,33.0386,-89.2551,LMRFC_Data:504264,504264,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-89.2551 33.0386),
5470,33.523399,-90.4196,LMRFC_Data:514440,514440,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-90.4196 33.523399),080302070800
5471,36.966499,-90.9916,LMRFC_Data:665793,665793,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-90.99160000000001 36.966499),110100080603
5472,33.158699,-94.3139,LMRFC_Data:463323,463323,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-94.3139 33.158699),111403060303
5473,32.7126,-89.2768,LMRFC_Data:488957,488957,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-89.27679999999999 32.7126),
5474,31.4353,-91.5544,LMRFC_Data:405564,405564,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-91.5544 31.4353),080601000502
5475,30.963898999999998,-89.4249,LMRFC_Data:405618,405618,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-89.42489999999999 30.963899),031700070302
5476,33.326499,-90.7005,LMRFC_Data:502528,502528,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-90.70050000000001 33.326499),080302071000
5477,34.386901,-87.1981,LMRFC_Data:589349,589349,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-87.1981 34.386901),060300021010
5478,32.342601,-93.9436,LMRFC_Data:427615,427615,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-93.9436 32.342601),111402060101
5479,31.712298999999998,-89.2214,LMRFC_Data:443039,443039,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-89.2214 31.712299),031700050106
5480,33.136199,-91.3699,LMRFC_Data:487205,487205,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-91.3699 33.136199),080500010503
5481,37.0666,-81.7046,LMRFC_Data:779950,779950,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-81.7046 37.0666),060102050102
5482,34.688301,-91.4046,LMRFC_Data:558636,558636,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-91.4046 34.688301),080203030502
5483,30.3059,-90.2992,LMRFC_Data:364778,364778,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-90.2992 30.3059),080702040504
5484,36.625301,-83.1265,LMRFC_Data:740803,740803,LMRFC_Data,http://hydrodb.uta.edu/LMRFC_Data/cuahsi_1_1.asmx?WSDL,POINT (-83.12649999999999 36.625301),060102060302
